--------------------------------------------------
价格峰值分析分析周期(天):20
日期	距上次峰值交易日个数		距上次峰值自然日个数		局部高点/低点	浮动幅度%:	
1991/01/14	16	26	135.19	35.2	
1991/02/06	17	23	128.06	-5.3	
1991/02/22	10	16	134.87	5.3	
1991/05/17	59	84	104.96	-22.2	
1991/07/01	31	45	138.62	32.1	
1991/07/15	10	14	131.87	-4.9	
1991/09/17	46	64	191.18	45.0	
1991/10/03	10	16	179.8	-6.0	
1992/05/26	163	236	1429.01	694.8	
1992/07/06	29	41	1215.24	-15.0	
1992/07/23	13	17	961.61	-20.9	
1992/08/12	14	20	627.36	-34.8	
1992/09/08	19	27	595.42	-5.1	
1992/11/17	48	70	386.85	-35.0	
1992/12/04	13	17	841.02	117.4	
1993/02/16	49	74	1558.95	85.4	
1993/03/05	13	17	1026.18	-34.2	
1993/03/25	14	20	913.74	-11.0	
1993/04/29	25	35	1392.62	52.4	
1993/06/01	23	33	859.48	-38.3	
1993/06/21	14	20	967.74	12.6	
1993/06/30	7	9	1043.05	7.8	
1993/07/27	19	27	777.73	-25.4	
1993/08/17	15	21	1042.47	34.0	
1993/09/06	14	20	947.53	-9.1	
1993/09/24	14	18	864.38	-8.8	
1993/10/07	8	13	934.4	8.1	
1993/10/25	12	18	774.54	-17.1	
1993/12/08	32	44	1044.85	34.9	
1993/12/20	8	12	750.46	-28.2	
1994/01/11	16	22	907.09	20.9	
1994/02/01	15	21	750.61	-17.3	
1994/03/10	22	37	694.03	-7.5	
1994/03/17	5	7	807.52	16.4	
1994/04/21	25	35	536.34	-33.6	
1994/05/04	8	13	620.94	15.8	
1994/07/29	62	86	325.89	-47.5	
1994/09/13	32	46	1052.94	223.1	
1994/10/07	16	24	546.79	-48.1	
1994/10/25	12	18	794.85	45.4	
1994/11/10	12	16	743.22	-6.5	
1994/12/12	22	32	620.47	-16.5	
1994/12/23	9	11	695.22	12.0	
1995/02/07	26	46	524.43	-24.6	
1995/03/08	21	29	639.01	21.8	
1995/04/10	23	33	681.15	6.6	
1995/04/27	13	17	547.21	-19.7	
1995/05/22	16	25	926.41	69.3	
1995/07/04	31	43	610.33	-34.1	
1995/07/19	11	15	723.68	18.6	
1995/08/14	18	26	788.16	8.9	
1995/08/31	13	17	711.11	-9.8	
1995/09/12	8	12	792.54	11.5	
1995/10/13	21	31	693.86	-12.5	
1995/10/25	8	12	765.48	10.3	
1996/01/19	61	86	512.83	-33.0	
1996/03/05	22	46	606.51	18.3	
1996/03/29	18	24	549.71	-9.4	
1996/04/29	21	31	739.1	34.5	
1996/05/20	14	21	724.97	-1.9	
1996/05/24	4	4	630.52	-13.0	
1996/07/24	43	61	894.72	41.9	
1996/08/12	13	19	894.85	0.0	
1996/08/27	11	15	766.7	-14.3	
1996/09/13	13	17	752.68	-1.8	
1996/10/29	29	46	1038.81	38.0	
1996/11/06	6	8	896.87	-13.7	
1996/12/11	25	35	1258.68	40.3	
1996/12/25	10	14	855.84	-32.0	
1997/02/20	30	57	870.18	1.7	
1997/05/12	55	81	1510.17	73.5	
1997/05/26	10	14	1213.24	-19.7	
1997/06/05	8	10	1369.51	12.9	
1997/06/13	6	8	1154.97	-15.7	
1997/06/23	6	10	1322.98	14.5	
1997/07/08	9	15	1066.04	-19.4	
1997/07/23	11	15	1223.82	14.8	
1997/07/29	4	6	1133.17	-7.4	
1997/08/08	8	10	1216.56	7.4	
1997/09/11	24	34	1264.48	3.9	
1997/09/23	8	12	1025.13	-18.9	
1997/10/28	22	35	1241.83	21.1	
1997/11/17	14	20	1213.22	-2.3	
1997/11/25	6	8	1114.13	-8.2	
1998/01/08	30	44	1250.0	12.2	
1998/01/13	3	5	1110.08	-11.2	
1998/02/09	9	27	1262.62	13.7	
1998/03/12	23	31	1175.55	-6.9	
1998/06/04	59	84	1422.97	21.0	
1998/06/16	8	12	1323.52	-7.0	
1998/06/25	7	9	1404.04	6.1	
1998/07/02	5	7	1296.99	-7.6	
1998/07/20	12	18	1278.3	-1.4	
1998/08/18	21	29	1043.02	-18.4	
1998/09/17	22	30	1264.39	21.2	
1998/09/25	6	8	1192.07	-5.7	
1998/10/16	13	21	1263.71	6.0	
1998/10/22	4	6	1191.55	-5.7	
1998/11/17	18	26	1300.15	9.1	
1999/01/05	34	49	1104.5	-15.0	
1999/02/08	24	34	1064.17	-3.7	
1999/04/09	31	60	1210.1	13.7	
1999/05/17	25	38	1047.83	-13.4	
1999/06/30	32	44	1756.18	67.6	
1999/07/20	14	20	1471.5	-16.2	
1999/07/21	1	1	1626.95	10.6	
1999/08/05	11	15	1658.69	2.0	
1999/08/16	7	11	1546.83	-6.7	
1999/08/24	6	8	1655.14	7.0	
1999/09/07	10	14	1556.74	-5.9	
1999/09/10	3	3	1695.64	8.9	
1999/10/21	24	41	1452.7	-14.3	
1999/11/17	19	27	1427.35	-1.7	
1999/11/18	1	1	1498.08	5.0	
1999/12/15	19	27	1461.89	-2.4	
1999/12/27	7	12	1341.05	-8.3	
2000/01/11	9	15	1547.7	15.4	
2000/02/17	17	37	1770.88	14.4	
2000/03/06	12	18	1762.82	-0.5	
2000/03/16	8	10	1596.07	-9.5	
2000/04/21	26	36	1858.26	16.4	
2000/05/15	11	24	1695.53	-8.8	
2000/06/26	30	42	1953.33	15.2	
2000/08/22	41	57	2114.52	8.3	
2000/09/25	24	34	1874.21	-11.4	
2000/11/23	38	59	2125.72	13.4	
2000/11/27	2	4	2031.93	-4.4	
2000/12/18	15	21	2024.28	-0.4	
2001/01/08	14	21	2131.98	5.3	
2001/02/22	23	45	1893.78	-11.2	
2001/04/18	39	55	2179.74	15.1	
2001/04/26	6	8	2102.82	-3.5	
2001/06/14	30	49	2245.43	6.8	
2001/06/18	2	4	2157.12	-3.9	
2001/08/07	36	50	1861.77	-13.7	
2001/09/10	24	34	1774.83	-4.7	
2001/10/22	25	42	1514.86	-14.6	
2001/10/24	2	2	1744.92	15.2	
2001/11/08	11	15	1550.46	-11.1	
2002/01/29	55	82	1339.2	-13.6	
2002/03/21	27	51	1693.87	26.5	
2002/04/02	8	12	1575.97	-7.0	
2002/04/11	7	9	1680.3	6.6	
2002/04/30	13	19	1673.75	-0.4	
